KIC,DPi1,q,eps_g,drot,incl,e_incl_pos,e_incl_neg,gehan_n_comp,gehan_dnu,gehan_numax,gehan_dpi,gehan_rot,gehan_rot_e,gehan_ncomp,rotation_flag,dpi_e,dpi_E,q_e,q_E,eps_g_e,eps_g_E,drot_e,drot_E,prime_kosts,pct_diff1,pct_diff2,pct_diff3,sing_frac,p1_frac,n1_frac
11068380,72.674,0.13,0.191,0.309,77.1,12.9,8.1,2,7.65,79.6,71.4,420,8.69,2,2,0.002839881707885,0.083510329108336,0.010972468485539,0.005578276280156,0.19073775545528,0.007786001065697,0.007212050314354,0.002958343317361,0.097648944146419,0,492.23,672.06,0,0.422772676910392,0.577227323089608
11083613,74.696,0.145,0.103,0.082,76.9,13.1,6.4,2,8.67,87.87,74.2,270,3.13,2,0,0.023491470281371,0.134878100894397,0.028044388921501,0.028331212505258,0.183267799340281,0.010092892490421,0.011999769282263,0.005736173789333,0.021454449844367,630.79,28.33,48.11,0.89191634970236,0.040057689860442,0.068025960437199
11097752,79.552,0.124,0.234,0.29,63.6,13.3,13.3,2,11.6,140.66,79.6,125,3.72,2,0,0.137405266864533,0.30761069725051,0.012406597849912,0.104313762950128,0.299851388306994,0.177735508977278,0.169709076415059,0.005217663011308,0.03929329844717,466.47,112.55,88.55,0.698758182662492,0.168596551672484,0.132645265665024
11087371,77.285,0.139,-0.049,0,17.8,7.5,17.8,1,11.58,142.56,77.4,0,6.27,1,2,0.02643776825802,0.19606796625601,0.02855842101546,0.034985496899292,0.207889276257038,0.019445693440007,0,0,0.062547051009701,0,0,0,,,
11190768,89.791,0.154,0.26,0.312,60,10.5,10.5,3,17.34,223,89.5,265,1.04,3,3,0.017187982582044,0.003910664801566,0.004189707168348,0.002039380307326,0.000227013375664,0.00999342858357,0.006068186252273,0.013945524339376,0.054356622971232,335.39,112.97,321.6,0.435594056834121,0.146721907631565,0.417684035534314
11127815,72.237,0.132,-0.046,0,70.9,19.1,6.2,2,7.8,79.46,72.4,135,6.73,2,1,0.122859309640788,0.052900701477952,0.026118165689698,0.040199269027707,0.040394173799914,0.239593089779129,0,0,0.013021714897694,0,0,0,,,
11140680,75.755,0.148,-0.087,0.314,72.4,17.6,6.6,2,9.03,97.44,75.5,315,1.71,2,0,0.006211345158476,0.015109338206827,0.005478322784289,0.002973207548097,0.018810826129118,0.009484019090293,0.006058161074486,0.008018356205967,0.081922230773907,31.82,86.12,427.99,0.058285860824648,0.157749161980474,0.783964977194878
11136578,73.498,0.105,0.163,0,25.4,10.8,25.4,1,8.26,90.19,73.4,0,5.59,1,2,0.04698352886463,0.069964371842687,0.021794379570054,0.059913259362308,0.117690859066705,0.097953973799135,0,0,0.025278754495918,0,0,0,,,
11196317,85.632,0.146,0.29,0.266,64.7,25.3,11.3,2,16.54,218.87,85.7,260,1.4,2,3,0.117608647027382,0.090682419116902,0.007205945734238,0.005253373413398,0.055729812119869,0.069371110131011,0.015366057903999,0.012211946141948,0.056690443613251,15.7,187.12,264.63,0.033586479837416,0.400299497272436,0.566114022890149
11129191,72.299,0.231,-0.055,0.728,72,18,5.4,2,7.75,81.03,72,720,5.55,2,3,0.01255926,0.09331919,0.03959766,0.00638327,0.19352817,0.0139897,0.02363159,0.02120282,0.075733581754596,0,125.48,177.14,0,0.414645429912101,0.585354570087899
11176222,75.292,0.126,0.179,0.348,26.8,11.5,26.8,1,8.73,93.3,75.2,0,8.27,1,3,0.000681548589966,0.04421993897941,0.014544292419082,0.014865440228837,0.065414030696027,0.000330434084812,0.013788760101149,0.028503692874655,0.042889955450449,884.82,69.02,130.55,0.815961047224707,0.063648687280407,0.120390265494887
11189239,77.353,0.12,0.252,0,21.8,9.2,21.8,1,9.48,105.4,77.1,0,4.37,1,3,0.061480528213451,0.0845887013528,0.027997969169909,0.04847437774925,0.072441481338123,0.017162127888543,0,0,0.023059039850428,0,0,0,,,
11245496,76.176,0.142,0.131,0.716,66,8.7,8.7,3,10.84,131.74,76.1,690,3.29,3,0,0.020140384436047,0.041460970311235,0.012041280881411,0.01628212446312,0.056624895299528,0.021189508768289,0.008992464684459,0.014323960551019,0.034824782860077,183.64,137.29,109.65,0.426494495796368,0.318848994379674,0.254656509823958
11241658,73.598,0.09,-0.023,0,64.5,25.5,8.1,2,7.63,80.4,73.7,320,2.9,2,2,0.065807819000298,0.118294138506087,0.039951197489321,0.019850350495436,0.19354939207276,0.146193137126249,0,0,0.047655035970159,0,0,0,,,
11349180,88.99,0.172,0.03,0.367,78.6,11.4,5,2,16.64,207.43,88.5,330,6.64,2,0,0.26168649954711,0.166206593840201,0.012576737302234,0.110717297366682,0.089143799349251,0.174838366901119,0.078187891648998,0.054854549280481,0.04311361058062,119.01,175.71,161.26,0.260998289398658,0.385345848502127,0.353655862099215
11358231,80.055,0.143,0.219,0.189,74,15.9,6.8,2,12.4,152.01,80,190,0.94,2,3,0.043050946359017,0.219885219543457,0.024818774539505,0.030522854114138,0.204994569390395,0.035327200577449,0.014510364136517,0.03226549662828,0.071997938298489,0,697.92,675.38,0,0.508206509866744,0.491793490133256
11349490,78.162,0.151,0.225,0.575,75.7,5.8,5.8,2,11.14,132.17,78,550,3.82,2,0,0.017486656092615,0.04142042247905,0.015796497423235,0.012586848067783,0.051377063184777,0.01518433384073,0.016563383118878,0.01254174546292,0.04529168864015,26.04,205.26,241.63,0.055061002685387,0.434017719324213,0.5109212779904
11285650,74.324,0.116,0.318,0.347,65.5,24.5,7.7,2,8.47,93.63,74.3,340,2.01,2,0,0.049269054448459,0.018466481994679,0.016965193255839,0.021929247450897,0.01934985338717,0.048168250561937,0.016702015264583,0.027345071959384,0.072119853077856,13.47,97.45,218.47,0.040893773338596,0.295849904368681,0.663256322292723
11287949,71.863,0.171,0.015,0.302,74.5,15.5,8.8,2,8.19,91,72,295,3.06,2,3,0.122612723171102,0.132536697392055,0.036984539069761,0.033760346635769,0.218774146797054,0.04436143514875,0.120991286464025,0.081062809065594,0.07836900776416,0,172.69,103.03,0,0.626323806760482,0.373676193239518
11353313,77.012,0.155,0.161,0.464,71,9.7,9.7,2,10.76,125.76,76.9,460,2.82,2,0,0.047316417050055,0.047329660776484,0.014207376921537,0.011778656326208,0.054445735678515,0.061900164691803,0.011786476360318,0.015807707075014,0.075896481888708,8.47,245.86,403.72,0.012871362358483,0.373619025909885,0.613509611731631
11251622,68.269,0.089,0.169,0.382,73.2,16.8,4.9,2,7.02,78.27,67.9,155,4.73,2,2,0.012885320486774,0.028329421185674,0.041759523539464,0.066382043804059,0.072994255482317,0.031382047838433,0.006419610508672,0.00668329046994,0.090276496023571,77.96,54.55,136.05,0.290288948465892,0.203120345546619,0.506590705987489
11404111,83.144,0.199,0.411,0.238,44.7,16.8,16.8,3,14.28,178.98,83.4,255,7.51,3,0,0.259849841809782,0.865870221892919,0.078262994608235,0.064031387329102,0.691166063712459,0.200744151903082,0.089300494529774,0.052999416017216,0.038092696742148,261.86,164.51,238.66,0.39375667263131,0.24737229899403,0.35887102837466
11361765,74.668,0.14,0.166,0.424,49.3,11.5,11.5,3,9.25,102.85,74.5,420,1.77,3,0,0.009269501969257,0.055296852234321,0.009811574559687,0.011491775873215,0.09844062940397,0.008541473980058,0.021970213707193,0.013531193178697,0.02256163870841,1151.64,40.4,41.19,0.933840402844563,0.032759501471745,0.033400095683693
11358669,73.361,0.124,0.161,0.348,58,12.6,12.6,3,8.48,97.21,73.3,340,3.44,3,3,0.033298623253131,0.046371544299774,0.012385762656649,0.014086663693514,0.061338666150728,0.066327286364746,0.014738176025893,0.011057541580978,0.046878267236661,168,450.56,179.68,0.21046301864101,0.564441771898176,0.225095209460814
11404803,86.856,0.143,0.235,0.149,68.6,21.4,6.7,2,16.31,214.04,87,170,3.83,2,3,0.150356288703009,0.046659972327419,0.003832091528377,0.01613052928886,0.026462001539085,0.089667528119026,0.004791694171052,0.0199516230865,0.038692805885391,0,426.28,520.47,0,0.450256139424346,0.549743860575654
11404149,87.41,0.194,0.25,0.274,58.9,12.6,12.6,3,16.5,217.72,86.5,285,6.15,3,0,0.208242123888184,0.006338516681623,0.0474935256358,0.003572488873701,0.005408479354522,0.130645943971911,0.052545344215463,0.018798495570592,0.048733925825619,175.92,65.84,270.2,0.343620595359012,0.128603797171654,0.527775607469333
11465618,76.269,0.141,0.108,0.31,57.9,13.9,13.9,2,9.18,98.64,76,310,4.81,2,0,0.041998243867909,0.018401101137997,0.013798663671034,0.012920681454033,0.101249434284399,0.056210733523429,0.015701705539883,0.014711619359401,0.08110431328396,88.11,180.75,670.42,0.093805893876161,0.192434630781024,0.713759475342816
11453225,73.769,0.141,0.11,0.369,71.5,18.5,8.2,2,8.4,91.25,73.6,360,0.85,2,3,0.030222552382924,0.022720232190537,0.009549077866331,0.010282961183073,0.05380869654392,0.043580000487174,0.00796794171772,0.005542656430487,0.062563361728449,12.85,839,431.98,0.01000911335613,0.653513315625901,0.33647757101797
11502036,83.295,0.136,0.219,0.347,35.5,10.4,10.4,3,13.01,156.86,83.2,345,3.68,3,0,0.141249992126916,0.01298892622215,0.004868878971244,0.012160001377388,0.005756800211714,0.119286569005073,0.024550905088886,0.041046423120802,0.00638768623412,2795.34,29.38,26.68,0.980339482359543,0.010303710458021,0.009356807182437
11468053,75.282,0.126,0.098,0,36.4,16.1,36.4,1,9.77,112.36,75.1,0,0.84,1,1,0.023621339338959,0.116899343873001,0.017536236656692,0.008432889615979,0.181580661848245,0.023352118575483,0,0,0.016532115139211,0,0,0,,,
11496193,81.651,0.147,0.189,0.376,66.6,23.4,6.7,2,12.28,143.78,81.8,185,11.77,2,0,0.043122526198957,0.178353161001326,0.014346704421712,0.021954371387415,0.151917077608294,0.047324479791817,0.025855407399333,0.04054157680307,0.012550722310744,1344.87,105.92,98.91,0.86782603084468,0.068348712654062,0.063825256501258
11413393,68.363,0.181,0.092,0.433,59.9,9.5,9.5,3,6.83,70.02,68.6,440,4.45,3,3,0.053402631391421,0.007066831430066,0.012046504725213,0.026467623798463,0.008183381837331,0.146686754841474,0.013626183705297,0.012825751683732,0.067505318261259,6.02,201.59,269.11,0.012627957711025,0.42286876992784,0.564503272361134
11465165,67.839,0.08,-0.087,0.017,42.1,8.4,8.4,2,6.22,62.02,66.4,700,7.57,2,2,0.002763977005827,0.112828787210233,0.017302741517516,0.00705874862869,0.199851311108413,0.005350866264057,0.00538947046742,0.032886153728115,0.058325583293275,50.84,156.7,182.78,0.130252100840336,0.401465464234474,0.46828243492519
11466403,72.791,0.138,0.118,0.278,50,16.3,16.3,3,8.09,84.77,72.8,280,4.89,3,3,0.164235473403707,0.005797715290726,0.019669629897424,0.014116437670385,0.001679683627606,0.096968209544743,0.145087030146189,0.009487224978356,0.016212030572046,2544.58,42.49,42.49,0.967682806248954,0.016158596875523,0.016158596875523
11520578,75.866,0.122,0.146,0,21.3,9,21.3,1,9.54,110.4,75.8,0,5.82,1,0,0.040211903932885,0.019920049753949,0.007319968596619,0.015083916041997,0.024592087379687,0.064391337534495,0,0,0.019365807237676,0,0,0,,,
11515377,83.195,0.168,-0.486,0.341,47.1,15.2,15.2,3,14.79,191.53,83.2,335,2.07,3,3,0.310197499440136,0.0184304898834,0.04793902190533,0.018736502877095,0.013987316070031,0.131874528123513,0.040989716188255,0.021885752683344,0.022982494892407,180.26,162.27,26.14,0.48894675455014,0.440149727398487,0.070903518051374
11507936,69.913,0.126,-0.125,0,67,23,7.6,2,7.39,78.17,69.7,185,4.73,2,2,0.050365075834733,0.061471534462228,0.037418476156808,0.02452522384224,0.114037000401304,0.106243736867178,0,0,0.03277868599329,0,0,0,,,
11521653,78.834,0.142,0.173,0.323,72.6,17.4,5,2,11.58,136.43,78.9,165,5.65,2,0,0.017917247221973,0.032602198384709,0.007769677976836,0.01150029974555,0.020660605629321,0.032760807336901,0.010874417773277,0.031452670204349,0.015404565067725,1322.19,23.47,53.89,0.944725090207567,0.016769675967275,0.038505233825158
11546972,78.945,0.126,0.424,0,27.1,11.6,27.1,1,10.97,127.5,78.8,0,7,1,1,0.01596824810629,0.177762330811603,0.028415954402181,0.027399644102971,0.215586839574457,0.002961725248202,0,0,0.012910906086041,0,0,0,,,
11560657,78.416,0.12,0.194,0.156,42.9,15.6,15.6,3,10.62,123.41,78.3,170,3.79,3,0,0.148349123416224,0.246145023160494,0.012722302860926,0.098238930104223,0.216114807614581,0.255115094266656,0.077957133279913,0.018128480110856,0.028252765453348,692.25,35.21,172.83,0.76891890390874,0.03910962023348,0.191971475857779
11561379,74.291,0.15,0.133,0.349,68.7,7.8,7.8,2,8.66,90.69,74.1,345,6.96,2,0,0.108294497463049,0.007816784552844,0.022604000546271,0.010603832409744,0.00701672194481,0.204355944327524,0.016045943546479,0.019480649781885,0.031381778828556,49.49,309.22,151.61,0.096978366515128,0.605933531901552,0.29708810158332
11564024,76.968,0.12,0.225,0.233,72.5,17.4,4.9,2,13.37,180.86,76.8,215,1.85,2,3,0.010760953900729,0.174880633222571,0.010810296480468,0.016042702337117,0.16705122280513,0.010238972602722,0.014958975357567,0.02366073170204,0.055650007984444,1.32,263.06,302.31,0.0023293158517,0.464204415112319,0.533466269035981
11550492,74.811,0.145,0.123,0.368,57.1,10.9,10.9,3,8.7,93.64,74.7,370,3.46,3,2,0.020815746759894,0.130809087840589,0.013824319199944,0.035290270519426,0.218820952144679,0.014201516354751,0.030053198648958,0.022878930220424,0.077783435465781,40.23,284.57,430.87,0.05323752431617,0.376579723953578,0.570182751730253
11565903,72.569,0.128,-0.083,0,26.4,11.3,26.4,1,9.03,100.2,72.4,0,2.39,1,3,0.014216891890499,0.07743755926758,0.025142784720096,0.041935305980904,0.143416413972715,0.011149414613072,0,0,0.027741989943974,0,0,0,,,
11571423,87.719,0.164,0.25,0.267,61.1,6.7,6.7,3,16.16,199.81,87.6,260,0.59,3,0,0.107730515774719,0.016851811815968,0.017805620013678,0.009844510551225,9.95263017609105E-05,0.070097126985416,0.01025969525589,0.022548011817487,0.046839413694972,270.07,218.42,304.13,0.340730741086523,0.275567106557997,0.383702152355479
11570886,79.519,0.123,0.207,0,24.2,10.3,24.2,1,12.78,163.96,79.4,0,7.72,1,0,0.100182185876463,0.039896368142834,0.014723337816635,0.016155302935786,0.040240187846385,0.102855938932171,0,0,0.003251276746336,0,0,0,,,
11623897,91.051,0.261,0.311,0,36.7,16.2,36.7,1,17.47,217.68,87.9,0,10.19,1,2,0.060363949211734,0.151796681952391,0.003196622366789,0.006840554290102,0.073099209720813,0.03899852252373,0,0,0.014435209471261,0,0,0,,,
11601276,81.192,0.129,0.144,0.309,48.4,12,12,3,11.83,141.26,81.1,310,5.34,3,0,0.055469939186182,0.210987698331436,0.007203356383441,0.022326997216154,0.141925193358998,0.068259654547077,0.025513522504721,0.022473971845476,0.023714095498097,294.79,124.61,78.54,0.59201911876933,0.250251034261156,0.157729846969514
11600255,75.066,0.138,0.136,0.283,43.8,11,11,3,9.3,100.35,75,275,4.93,3,0,0.044946477619604,0.111668354145905,0.00992849550713,0.02692310981641,0.194538697876058,0.07263361718294,0.032527283055474,0.028571416130844,0.01953111613542,2232.8,118.61,104.06,0.909316749950111,0.048304397936037,0.042378852113852
11602793,76.4,0.146,0.262,0.57,70.2,10,10,2,10.47,122.5,76.2,565,6.11,2,2,0.027231039459323,0.076794389703977,0.009317812428501,0.099662226050997,0.129713663143694,0.013436022043771,0.03145495392267,0.035520124334775,0.108051390950332,0,361.17,481.44,0,0.428632463417239,0.571367536582761
11612135,75.909,0.153,0.115,0.373,68,22,8.1,2,9.18,100.25,75.8,365,0.53,2,2,0.007538138881444,0.022454718940551,0.009048923510738,0.007330576139494,0.030650241188544,0.006819366305274,0.004547939799871,0.007871580083212,0.060376567075875,0,573.19,247.08,0,0.698782108330184,0.301217891669816
11619730,76.464,0.138,0.338,0.607,67.5,22.6,8.8,2,10.41,123.33,76.5,590,1.61,2,2,0.026474155444674,0.015423090362475,0.012814539635936,0.010382078294477,0.016460234861269,0.030882862496762,0.010277441174432,0.014516424146592,0.078617806956649,5.74,445.97,479.4,0.006164685160722,0.478965965353181,0.514869349486097
11650682,75.986,0.147,0.147,0.361,68.5,21.5,5.5,2,9.1,97.7,76,355,1.22,2,3,0.023806961526802,0.014673964112987,0.011316173560433,0.008472628712285,0.014041225423146,0.0149438546319,0.009159603551562,0.012728035964063,0.050031478073111,72.54,120.36,199.11,0.18504629983929,0.307032983852453,0.507920716308258
11618103,74.546,0.124,-0.005,0.347,49.1,11.4,11.4,3,9.38,106.81,74.4,355,5.15,3,0,0.037876074473019,0.069311680931904,0.001309789982397,0.026789651345674,0.101344755686154,0.049843337586817,0.009293480983716,0.032239735674071,0.035657631285299,732.2,105.34,69.99,0.806805284673785,0.116073297852413,0.077121417473803
11606451,72.265,0.107,0.249,0.342,66.5,23.5,7.5,2,7.83,89,72.4,340,4.69,2,0,0.010246166055396,0.027806080642193,0.005123363216915,0.01845175287628,0.053385640428342,0.01444112802225,0.009859668843592,0.011819453059637,0.041487229375506,211.27,127.06,115.04,0.465999073604341,0.280256743939828,0.253744182455831
11658986,83.385,0.143,0.16,0.341,66,7.8,7.8,3,13.41,164.45,83.3,325,2.55,3,0,0.01182547153627,0.065672753335008,0.008309707571973,0.010211771095307,0.057505297702089,0.005224058057944,0.02234647827485,0.007878494107931,0.015462490236392,143.57,289.47,67.38,0.286899004835938,0.578454098557212,0.13464689660685
11673754,86.978,0.176,0.384,0.5,72.8,10.7,10.7,2,15.4,196.11,87.4,490,10.85,2,0,0.019939094372774,0.183359891547013,0.021354506092378,0.008247885710698,0.114686150830128,0.014344630183063,0.038393535628778,0.029381917076595,0.030841627466419,93.16,482.74,221.87,0.116775511738972,0.605111749000338,0.278112739260689
11657118,75.138,0.147,0.086,0.519,69.1,20.9,7.2,2,10.02,114.53,75,515,1.3,2,0,0.027849670797096,0.007372357115571,0.004977432461412,0.012135814890689,0.009159757218537,0.039127116933168,0.003352141043724,0.01313065635346,0.049352852554404,98.83,191.18,174.55,0.212738935767178,0.411529188909936,0.375731875322886
11671578,73.588,0.125,0.132,0.393,70.9,19.1,7.3,2,10.04,119.61,73.6,395,2.97,2,0,0.006566970696596,0.014233598960956,0.002528760702279,0.013814596017383,0.01262731759705,0.012901463536488,0.00312621928051,0.008143529159451,0.091042363127321,0,409.2,647.21,0,0.387349608580002,0.612650391419998
11667630,73.824,0.169,0.012,0.584,66,9.6,9.6,2,9.01,100.02,73.7,565,4.4,2,0,0.037044517994559,0.074913624948479,0.020888477888425,0.026344380168365,0.105342441613543,0.067343720264265,0.020449650605601,0.021481286518173,0.057962202763655,3.31,171.83,223.69,0.008299275380488,0.430835192939348,0.560865531680164
11703582,74.164,0.108,0.012,0,39.5,17.6,39.5,1,8.66,93.63,73.8,0,9.94,1,3,0.067692098503088,0.036166775821769,0.020937418652107,0.042664751862188,0.072572522301731,0.117577529926111,0,0,0.071168007597221,0,0,0,,,
11771561,83.184,0.156,0.235,0.44,71.5,9.7,9.7,2,14.44,184.05,82.9,205,5.19,2,0,0.070965496797896,0.525631354932074,0.043378566264104,0.057553801512226,0.400133710507794,0.049684719902328,0.389941523417593,0.140473751060361,0.024125319985208,603.67,26.85,46.01,0.892303371616928,0.039687818722008,0.068008809661065
11718486,76.268,0.171,-0.011,0.57,61.3,10.6,10.6,3,9.15,98.77,76.1,550,2.92,3,2,0.035738520353405,0.02222585603127,0.004716856578858,0.013063061625969,0.023915143081813,0.071915711996903,0.035027121570531,0.011513750029339,0.038053343800084,99.88,187.86,99.88,0.257675042567463,0.484649914865074,0.257675042567463
11708457,71.645,0.129,0.104,0.342,51,7.4,7.4,2,7.44,72.8,71.2,175,4.18,2,2,0.003596115559247,0.028464504197999,0.022311439573097,0.005404708897459,0.054142364283117,0.008947137325315,0.006826688539727,0.018074840961909,0.044322187529338,490.81,155.2,184.73,0.590810602595276,0.186821388159954,0.22236800924477
11723893,72.691,0.162,0.196,0.569,67.3,22.7,8,2,7.93,84.13,72,230,7.57,2,2,0.033192627370227,0.012584479244183,0.005551361634906,0.013687989706863,0.006520559922329,0.090458280967835,0.005782685668816,0.004331726976667,0.069046303630378,29.85,233.27,229.21,0.060630065200171,0.473808218065119,0.46556171673471
11810798,73.698,0.147,0.242,0.325,28.9,12.5,28.9,1,8.28,85.58,73.7,0,1.07,1,3,0.043641580863323,0.020697614835214,0.024035184024534,0.008738685833202,0.016709239488971,0.06153204119151,0.074994748719742,0.060356113866566,0.022484799390581,1627.39,17.07,24.84,0.974893668004553,0.010225843167795,0.014880488827652
11802908,73.271,0.157,0.169,0.578,68,22,7.9,2,9.08,104.77,73.4,555,2.08,2,3,0.018307912829087,0.014097829327483,0.011943955561243,0.012807111512679,0.019529704316928,0.004611189960876,0.009328708664509,0.008589810698925,0.101745860663705,18.52,408.95,458.53,0.020902934537246,0.461568848758465,0.517528216704289
11824817,77.694,0.145,0.227,0.245,52.4,20.7,20.7,3,10.38,116.62,77.6,250,4.05,3,0,0.017772012415918,0.182597449718315,0.017333766584803,0.035609100261524,0.246646954901287,0.021055580003904,0.016515892726872,0.028263629619385,0.025886720919185,151.81,315.37,151.81,0.245254365983295,0.509491268033409,0.245254365983295
11819928,73.255,0.123,0.12,0.306,73.7,16.3,6,2,8.26,89.45,73.2,300,4.86,2,2,0.005209427023445,0.009729209683712,0.001582660991659,0.005363165209412,0.012202917589888,0.009257659345728,0.004168406386215,0.005082291831016,0.065727645427034,0,284.14,292.94,0,0.492375407222569,0.507624592777431
11868163,77.572,0.155,0.176,0.459,69.9,20.1,7.7,2,10.96,128.56,77.5,445,1.72,2,3,0.016703652187246,0.056462654868994,0.015562217880715,0.031747353393018,0.028315293908628,0.014620775384278,0.043082579559977,0.017811009503592,0.076238805623817,0,277.43,380.6,0,0.421606917617738,0.578393082382262
11912315,87.282,0.147,0.093,0.373,45.5,10.4,10.4,3,16.32,211.88,87,350,9,3,0,0.032899211716256,0.163919692427356,0.02166037273407,0.048297852885558,0.114562425958041,0.013245605735683,0.076406260070001,0.016929010013628,0.031620986532904,231.67,147.62,135.67,0.449879602299208,0.286663041789654,0.263457355911139
11821135,71.871,0.131,0.162,0.202,72.8,17.2,8.5,2,8.19,90.65,71.8,200,4.89,2,3,0.012150503956505,0.010805626739654,0.011958224816733,0.015557644173031,0.006320632287184,0.015627488077802,0.008110992484225,0.007460690366689,0.111451767727365,41.27,372.35,536.73,0.043426106171411,0.391803019940022,0.564770873888567
11911929,74.95,0.133,0.13,0.456,47.3,10.7,10.7,3,9.64,109.63,75.09,415,5.76,3,0,0.036734242090162,0.087058801570748,0.008239813927006,0.018818401449049,0.129985718563382,0.055417707238619,0.015837237382791,0.027425641046045,0.022118928903649,623.3,85.16,37.64,0.835410802841442,0.114140195684225,0.050449001474333
11913545,77.706,0.129,0.161,0.286,75.4,14.6,3.6,2,10.18,116.75,77.5,280,3.16,2,0,0.008794819406234,0.028046833512761,0.007012221241737,0.012514263876985,0.036647158399635,0.007289747087238,0.011716115446358,0.008795290704153,0.125483450356778,0,425.12,988.31,0,0.300771881168505,0.699228118831495
11975173,86.952,0.158,0.277,0.396,70.7,19.3,8.6,2,16.52,213.12,86.9,435,3.98,2,0,0.013201527532132,0.091704289064381,0.009613280933469,0.007328084366158,0.054891360718245,0.007556012591466,0.020708935625986,0.017668891470166,0.088333964012605,26.75,618.44,1302.18,0.013736475348804,0.3175770398024,0.668686484848796
12007304,88.713,0.175,0.239,0.566,66.5,9.7,9.7,3,16.7,216.54,88.4,520,3.43,3,0,0.005170702751343,0.138127556389975,0.020519949482173,0.003478048228604,0.093740634630346,0.003813561278708,0.04186075350171,0.00855208852255,0.05083739312295,78.22,327.2,280.06,0.114109820855459,0.47732975433273,0.408560424811811
11957192,71.781,0.113,0.151,0.27,33.6,14.7,33.6,1,8.06,89.75,71.7,0,3.61,1,0,0.028981874143739,0.064114565060606,0.013893473606971,0.01961637962838,0.091139389097306,0.068814266831082,0.038067790701516,0.028862810672882,0.024573367366493,2184.43,19.75,91.25,0.951643047272189,0.008604052399768,0.039752900328043
11960363,72.314,0.098,0.269,0,33,14.3,33,1,7.98,87.35,72.2,0,6.14,1,0,0.018764069284004,0.042078381387285,0.013494222448673,0.024822462946324,0.098445063827691,0.029090598645576,0,0,0.023581979588852,0,0,0,,,
12008916,79.991,0.15,0.436,0.427,70.6,19.4,6.5,2,12.91,160.78,79.8,430,1.59,2,3,0.038046152805279,0.11134878404755,0.021811952596062,0.028624363429906,0.109522449676838,0.024214098233156,0.031104100177492,0.035018190802636,0.130779384239308,2.35,376.3,1213.77,0.001475741324525,0.236307004433504,0.762217254241971
12018555,80.634,0.133,0.185,0.293,63.7,17.6,17.6,3,11.54,133.23,80.6,290,4.29,3,2,0.171301007470575,0.084218092515641,0.012006537308654,0.018199014769371,0.104976365054528,0.17745168236803,0.019739955379256,0.027202264400636,0.074238496072944,100.77,224.07,499.84,0.122192850560217,0.271705388756851,0.606101760682932
12058143,86.145,0.181,0.25,0.289,63.6,26.4,8.1,2,15.2,193.7,85.9,315,8.33,2,0,0.264190293871934,0.065924187667363,0.071414543238238,0.023584307271821,0.049867056840673,0.116267595434555,0.038569366350502,0.245314954381821,0.082139363117122,0,249.84,630.84,0,0.283689876004905,0.716310123995095
12017829,72.885,0.156,-0.018,0.308,30.3,13.1,30.3,1,7.93,82.03,72.37,0,6.1,1,0,0.012215557047838,0.025586533795291,0.02466415033404,0.026583428043602,0.061856912715822,0.010738385257435,0.012632246059255,0.006045189402236,0.040071001059083,6.92,285.92,172.13,0.01488268060305,0.614921392778029,0.370195926618922
12021069,73.634,0.128,0.247,0.369,40,18,18,3,9.33,108.66,73.3,365,4.86,3,0,0.022099889327322,0.011256564230251,0.015543529548802,0.015331647849304,0.007040994440296,0.021879365355731,0.004846137577686,0.013266385019867,0.027195898808742,1038.52,93.73,24.36,0.897899897113115,0.081038552321007,0.021061550565878
12059823,74.918,0.124,0.164,0.343,27.9,12,27.9,1,8.94,97.74,75,0,2.34,1,3,0.054094090827235,0.01221343553604,0.009561748037976,0.013488378736815,0.007158963493835,0.088692554623758,0.060771573249805,0.049358992408343,0.012679483584434,2686.3,18.96,18.96,0.986080419349392,0.006959790325304,0.006959790325304
12024640,74.339,0.132,0.019,0.314,61.3,14.6,14.6,3,8.48,91.77,74.22,305,3.54,3,0,0.014439792346224,0.196328296900049,0.007657322339406,0.014711303631784,0.139165746103769,0.018378783532052,0.16750284540386,0.007556660987377,0.025945114877817,461.12,28.85,38.36,0.87278784093275,0.054606022750932,0.072606136316318
12115374,90.892,0.163,-0.015,0.265,80.8,9.2,4.7,2,17.57,224.88,89.9,250,3.76,2,0,0.077081384546347,0.007133736751086,0.001859122338593,0.00563136817827,0.002342193461895,0.041723561651243,0.010624550544926,0.01031033649973,0.056125423819423,0,455.24,513.95,0,0.469711821211527,0.530288178788473
12060254,77.03,0.113,0.154,0.536,38.1,16.9,38.1,1,8.98,108.91,76.5,0,4.2,1,0,0.034319533366869,0.121387454640811,0.006163541079322,0.079611494846569,0.137111553451142,0.027358859350575,0.023023656670028,0.024607032710718,0.052624565129671,101.85,47.35,140.24,0.3518864013267,0.163591763405196,0.484521835268104
12062344,74.927,0.132,0.036,0.233,46.5,15,15,3,9.74,112.05,74.8,250,4.49,3,0,0.292424208060027,0.050829850618229,0.019312225225086,0.012485291079349,0.129399656228738,0.218924321355865,0.01650655395025,0.018125655637883,0.031595359060879,393.11,74.72,47.54,0.762772377127112,0.144983215941945,0.092244406930943
